size,time
100,0.0013370113338169176
200,0.0022771516666277116
300,0.003627420666816761
400,0.004521058333314916
500,0.005137050333663258
600,0.006271904333213267
700,0.007280832999640552
800,0.008719760332799828
900,0.01003590666641685
1000,0.010732228666408142
2000,0.02798181866667922
3000,0.05074942100024297
4000,0.06111681233323907
5000,0.09062959366686603
6000,0.12292620233377723
7000,0.17197089099984927
8000,0.18531614866636423
9000,0.23334978466664325
10000,0.2731898579998718
