size,time
100,0.0023108128989406396
200,0.004156533099740045
300,0.006277380299798097
400,0.008584096799677355
5,0.002385
5,0.001355
5,0.001161
5,0.001233
5,0.000470
5,0.001172
5,0.001204
5,0.001019
5,0.000431
5,0.001292
5,0.001156
